"adm4_pcode","adm4_en","adm3_en","adm2_en","adm1_en","year","date","uuid.x","freq.x","atm_count","atm_nearest","bank_count","bank_nearest","college_count","college_nearest","community_centre_count","community_centre_nearest","convenience_count","convenience_nearest","fire_station_count","fire_station_nearest","kindergarten_count","kindergarten_nearest","lighthouse_count","lighthouse_nearest","market_place_count","market_place_nearest","park_count","park_nearest","police_count","police_nearest","school_count","school_nearest","shelter_count","shelter_nearest","supermarket_count","supermarket_nearest","telephone_count","telephone_nearest","town_hall_count","town_hall_nearest","university_count","university_nearest","uuid.y","freq.y","clinic_count","clinic_nearest","dentist_count","dentist_nearest","doctors_count","doctors_nearest","hospital_count","hospital_nearest","optician_count","optician_nearest","pharmacy_count","pharmacy_nearest","uuid.x.1","freq.x.1","drinking_water_count","drinking_water_nearest","water_mill_count","water_mill_nearest","water_tower_count","water_tower_nearest","water_works_count","water_works_nearest","water_well_count","water_well_nearest","sanitary_dump_station_count","sanitary_dump_station_nearest","toilet_count","toilet_nearest","recycling_count","waste_basket_count","waste_basket_nearest","wastewater_plant_count","wastewater_plant_nearest","waste_transfer_station_count","waste_transfer_station_nearest","uuid.y.1","freq.y.1","poi_count","uuid","freq","osm_wetland_nearest","osm_reservoir_nearest","osm_water_nearest","osm_riverbank_nearest","osm_dock_nearest","osm_river_nearest","osm_stream_nearest","osm_canal_nearest","osm_drain_nearest","tave_avg","tmin_avg","tmax_avg","heat_index_avg","no2_avg","co_avg","so2_avg","o3_avg","pm10_avg","pm25_avg","brgy_healthcenter_pop_reached_pct_5min","brgy_healthcenter_pop_reached_pct_15min","brgy_healthcenter_pop_reached_pct_30min","hospital_pop_reached_pct_5min","hospital_pop_reached_pct_15min","hospital_pop_reached_pct_30min","rhu_pop_reached_pct_5min","rhu_pop_reached_pct_15min","rhu_pop_reached_pct_30min"
"PH063022038","Concepcion-Montes","Iloilo City","Iloilo","Region VI","2022",2022-01-01,"OSMPA001CBE","Y",0,457.253435980358,0,528.879135269271,0,1207.87171465998,0,1257.83792881457,0,316.576310845222,1,0,0,2069.15816748606,0,10000,0,10000,0,3977.82254639097,0,20.7718826317149,0,155.280246736739,0,791.470767749347,1,0,0,4650.89047109925,0,633.585971549696,0,2112.06999636405,"OSMPH001CBE","Y",0,10000,0,4751.22447065211,0,1060.20309724943,0,2877.24772865014,0,740.217969619613,1,0,"OSMPS001EC8","Y",0,4344.47920171926,0,10000,0,3074.19339532745,0,10000,0,3662.18903854778,0,10000,0,473.551746509869,0,0,10000,0,10000,0,10000,"OSMPT001CBE","Y",10,"OSMWB00194F","Y",1716.98829789686,10000,425.360467876457,0,2469.20393355915,0,345.10853531866,2829.10034649892,9200.1685579057,27.258904109589,24.8885753424658,30.1217534246575,30.5770410958904,1.44618131868132,0.0679604395604396,0.512994505494506,32.9212912087912,17.5872527472527,12.0023076923077,100,100,100,0,100,100,100,100,100
"PH063022040","Cuartero","Iloilo City","Iloilo","Region VI","2022",2022-01-01,"OSMPA001CA0","Y",0,136.601377886112,1,0,0,195.175003124724,0,991.415358127968,1,0,0,1029.04908041152,0,1566.26251100213,0,10000,0,10000,0,226.973063006299,0,377.244374018019,19,0,1,0,0,99.4056267308902,0,2306.2938126563,0,264.807344660545,0,1457.6256193103,"OSMPH001CA0","Y",0,10000,0,1020.27784403092,0,628.150010027665,0,328.833760514652,0,3245.10170663948,0,31.1488775811601,"OSMPS001EE2","Y",0,74.5217018154142,0,10000,0,2339.21578054728,0,10000,0,0.224651422933339,0,10000,0,291.902419562535,0,0,10000,0,10000,0,10000,"OSMPT001CA0","Y",30,"OSMWB001931","Y",2109.4987851575,10000,1390.89001131657,987.08678661831,7268.48881123321,0,325.38160867372,1441.77942846908,8039.39067853661,27.258904109589,24.8885753424658,30.1217534246575,30.5770410958904,1.44730769230769,0.0679722527472527,0.511153846153846,32.9085989010989,17.6041208791209,12.0146153846154,90.89,90.89,90.89,16.16,90.89,90.89,90.89,90.89,90.89
"PH063022041","Cubay","Iloilo City","Iloilo","Region VI","2022",2022-01-01,"OSMPA001B93","Y",0,523.260982765194,1,0,0,539.921370652466,0,1248.2893442062,1,0,0,402.589027840055,0,886.712478685807,0,10000,0,10000,0,883.337000914464,0,719.353865626156,4,0,0,1005.80704037121,0,481.373178936639,0,291.574376172302,0,1491.45018102858,0,600.033571681693,"OSMPH001B93","Y",0,10000,0,2630.49730011389,0,1230.78916883917,0,672.547446346396,0,2716.73258759058,0,225.049147186274,"OSMPS001DB5","Y",0,1046.91991177516,0,10000,0,2850.46344195105,0,10000,0,1281.18633668258,0,10000,0,1179.59892987218,0,0,10000,0,10000,0,10000,"OSMPT001B93","Y",12,"OSMWB001824","Y",1733.42835453387,10000,1031.46622890979,441.176000319182,6316.68076659746,0,1088.64889343968,1752.53495398092,6073.60250861622,27.258904109589,24.8885753424658,30.1217534246575,30.5770410958904,1.44700549450549,0.0680002747252747,0.511098901098901,32.9004945054945,17.6201923076923,12.0270054945055,93.46,93.46,93.46,15.2,93.46,93.46,4.62,93.46,93.46
"PH063022042","Danao","Iloilo City","Iloilo","Region VI","2022",2022-01-01,"OSMPA001D5F","Y",2,0,10,0,2,0,0,259.61608449163,2,0,0,641.107002716215,0,819.242141419716,0,10000,0,10000,0,2397.81172286769,0,698.571456468806,2,0,0,370.131232361015,2,0,0,3547.68971949702,0,118.95365370213,0,438.65359050119,"OSMPH001D5F","Y",0,10000,0,3049.51131125937,0,678.373525441507,0,1231.558498002,0,99.6116752427866,2,0,"OSMPS001BF9","Y",0,2726.31485039963,0,10000,0,1694.06007834059,0,10000,0,2358.0737215366,0,10000,0,562.686360150785,0,0,10000,0,10000,0,10000,"OSMPT001D5F","Y",56,"OSMWB0019F0","Y",51.5988454256003,10000,403.314013144021,0,4192.10941723425,0,1158.96105339869,1176.73902521007,8851.66530234365,27.258904109589,24.8885753424658,30.1217534246575,30.5770410958904,1.445,0.0680343406593407,0.512032967032967,32.8973626373626,17.6437087912088,12.0449450549451,100,100,100,100,100,100,100,100,100
"PH063022043","Mabolo-Delgado","Iloilo City","Iloilo","Region VI","2022",2022-01-01,"OSMPA001B9B","Y",0,235.086152652144,0,209.441894802147,0,425.6162838711,0,195.185959081416,0,5.37352043421934,0,1834.60955342286,0,27.9158046330008,0,10000,0,10000,0,2942.96227153695,0,1802.94163668454,0,176.51996845822,0,294.428190072708,0,828.789773954574,0,4550.33852736204,0,322.506265948891,0,64.9869371372946,"OSMPH001B9B","Y",0,10000,0,2850.32937433498,0,15.2401114840768,0,1528.68225839549,0,898.751734924385,0,472.937735935083,"OSMPS001DA5","Y",0,3131.40501362591,0,10000,0,766.163519802031,0,10000,0,1285.39898635051,0,10000,0,722.67489851372,0,0,10000,0,10000,0,10000,"OSMPT001B9B","Y",0,"OSMWB00182C","Y",324.47250394381,10000,469.146742681359,276.932148566054,5097.41578134341,330.596577995989,2247.71821997573,1023.5758958644,10000,27.258904109589,24.8885753424658,30.1217534246575,30.5770410958904,1.44162087912088,0.0680695054945055,0.512197802197802,32.8956043956044,17.6575,12.0556593406593,100,100,100,100,100,100,100,100,100
"PH063022044","Democracia","Iloilo City","Iloilo","Region VI","2022",2022-01-01,"OSMPA001E6F","Y",1,0,3,0,0,758.331785516013,0,1412.54128865941,0,4.87021293414962,0,1455.41044795209,0,1649.92746565763,0,10000,0,10000,0,133.820433643276,0,22.5746713833143,0,265.036044805832,0,719.256384233829,0,184.62383057708,0,1646.00776967228,0,819.773373747085,0,1472.23214177168,"OSMPH001E6F","Y",0,10000,0,1897.37193933136,0,992.005134298993,0,43.4164500268804,0,3436.82757409603,1,0,"OSMPS001D08","Y",0,294.24669961036,0,10000,0,2902.68275564996,0,10000,0,671.690941526376,0,10000,0,774.125208421823,0,0,10000,0,10000,0,10000,"OSMPT001E6F","Y",15,"OSMWB001B00","Y",2475.42910912175,10000,1600.67845602186,1267.90398388536,7324.26211801664,5.26536362777653,1081.59830076024,1849.57578832044,7390.98863715754,27.258904109589,24.8885753424658,30.1217534246575,30.5770410958904,1.4389010989011,0.0680785714285714,0.512527472527473,32.8913736263736,17.6703021978022,12.0655494505495,68.04,68.04,68.04,33.51,68.04,68.04,0,68.04,68.04
"PH063022045","Desamparados","Iloilo City","Iloilo","Region VI","2022",2022-01-01,"OSMPA001BA0","Y",0,289.667155207301,0,257.604052691325,0,1022.07331980624,0,1644.53703191838,0,164.918860568786,0,1831.51890499254,0,1403.58316746428,0,10000,0,10000,0,341.798562497432,0,482.597980814435,0,94.9466556516335,0,692.947117109366,0,3.92133865696482,0,2427.16187748975,0,130.191089738772,0,1325.23207144368,"OSMPH001BA0","Y",0,10000,0,1333.81368702524,0,1260.33773118645,0,465.166932492077,0,3045.58442076058,0,141.285530006489,"OSMPS001DAA","Y",0,370.659948195626,0,10000,0,2260.48339611093,0,10000,0,818.984872468153,0,10000,0,727.836535731463,0,0,10000,0,10000,0,10000,"OSMPT001BA0","Y",2,"OSMWB001831","Y",2058.77681052243,10000,1192.76794591125,774.095760833691,7096.05963211036,0,1086.74580027039,1261.4948605034,8211.63436662071,27.258904109589,24.8885753424658,30.1217534246575,30.5770410958904,1.43758241758242,0.0680703296703297,0.511346153846154,32.8849175824176,17.668956043956,12.0646978021978,100,100,100,0,100,100,100,100,100
"PH063022046","Divinagracia","Iloilo City","Iloilo","Region VI","2022",2022-01-01,"OSMPA001E7C","Y",0,543.301733377512,0,100.423757960254,0,477.018351997414,0,100.550776096107,0,7.45447298222623,0,79.6308361621363,0,673.003378046257,0,10000,0,10000,0,2139.08897567667,0,681.752054012178,4,0,0,1177.36435343209,0,487.152212654658,0,2867.03391679915,0,551.84012862304,0,430.274903365251,"OSMPH001E7C","Y",0,10000,0,3295.39277879833,0,1528.1042743098,0,1154.12660769302,0,1237.3840636761,0,173.134503814693,"OSMPS001C70","Y",0,2528.27020211446,0,10000,0,2429.95110432651,0,10000,0,3029.50022108859,0,10000,0,69.9935491519595,0,0,10000,0,10000,0,10000,"OSMPT001E7C","Y",6,"OSMWB001B0D","Y",602.733704037223,10000,128.279553101626,196.933819935376,4603.30153855649,284.400634024735,635.484069801712,1613.18548343331,8043.76564651536,27.258904109589,24.8885753424658,30.1217534246575,30.5770410958904,1.4367032967033,0.0680865384615385,0.511181318681319,32.8794230769231,17.6524175824176,12.0533791208791,68.16,68.16,68.16,0,68.16,68.16,68.16,68.16,68.16
"PH063022047","Don Esteban-Lapuz","Iloilo City","Iloilo","Region VI","2022",2022-01-01,"OSMPA001DE3","Y",0,713.963319575769,0,664.547675955231,0,814.13925597044,0,205.525683588207,5,0,0,740.215730357343,0,1338.98479055383,0,10000,0,10000,0,2733.63267800409,0,192.859588653987,0,208.141709075037,0,1416.69637304701,0,856.194200724964,0,3130.01337706524,0,266.649997223348,0,1046.66426227693,"OSMPH001DE3","Y",0,10000,0,3967.33230763388,0,1556.09199145173,0,1812.85734239398,0,1194.71512266269,1,0,"OSMPS001BD8","Y",0,3141.70639239797,0,10000,0,2779.80903188213,0,10000,0,3434.41052778918,0,10000,0,651.426299434368,0,0,10000,0,10000,0,10000,"OSMPT001DE3","Y",8,"OSMWB001A74","Y",1028.46970345241,10000,0,112.253386013604,3815.67395580479,192.607617173491,0,2243.39676735719,7909.4620768519,27.258904109589,24.8885753424658,30.1217534246575,30.5770410958904,1.43631868131868,0.0681175824175824,0.511950549450549,32.8743131868132,17.6545604395604,12.0554945054945,100,100,100,0,100,100,12.92,100,100
"PH063022048","Dulonan","Iloilo City","Iloilo","Region VI","2022",2022-01-01,"OSMPA001D52","Y",0,504.765537067565,0,41.2277021348505,0,2837.09847874286,0,217.580449546864,4,0,0,541.326128625576,0,3571.35556352251,0,10000,0,10000,0,4927.58252781764,0,263.721600469146,0,156.869842545043,0,2132.80967015638,0,514.580742864314,0,7015.86348240321,0,245.659734616435,0,2934.54382238583,"OSMPH001D52","Y",0,10000,0,3176.36961035583,0,405.955087536173,0,539.532310586185,0,4406.17028771586,0,477.427991011705,"OSMPS001BEC","Y",0,4758.67956533839,0,10000,0,2825.72211732348,0,10000,0,2159.72749329034,0,10000,0,1930.42487745002,0,0,10000,0,10000,0,10000,"OSMPT001D52","Y",17,"OSMWB0019E3","Y",0,10000,0,0,7769.37628194779,0,3243.54802189934,3481.66357956309,10000,27.258904109589,24.8885753424658,30.1217534246575,30.5770410958904,1.43472527472527,0.0681326923076923,0.514972527472528,32.8681868131868,17.6650274725275,12.0639285714286,95.95,95.95,95.95,0,95.95,95.95,90.61,95.95,95.95
"PH063022049","Dungon","Iloilo City","Iloilo","Region VI","2022",2022-01-01,"OSMPA001E6C","Y",0,684.321482095586,0,657.068741946748,0,484.988559497518,0,868.343719749098,0,283.002275843916,0,874.358514314169,0,2968.60387476318,0,10000,0,10000,0,1649.83662757052,0,881.014170769046,0,190.251804498744,0,637.019602848848,0,732.737766085655,0,3251.89337378269,0,667.70850262469,0,2913.76443748238,"OSMPH001E6C","Y",0,10000,0,707.308319920967,0,631.688702361638,0,533.248762339454,0,4322.42698537231,0,672.355715124649,"OSMPS001D05","Y",0,1217.17942407559,0,10000,0,2881.04009999399,0,10000,0,712.844045385181,0,10000,0,664.135270163522,0,0,10000,0,10000,0,10000,"OSMPT001E6C","Y",1,"OSMWB001AFD","Y",2581.23637291209,10000,1039.69013786146,2152.45569873176,8570.99037438886,348.517889165936,0,2321.28789374915,8256.97836096114,27.258904109589,24.8885753424658,30.1217534246575,30.5770410958904,1.43206043956044,0.0681332417582418,0.514175824175824,32.8634340659341,17.6871703296703,12.081043956044,94.9,96.72,96.72,33.58,96.72,96.72,17.53,96.72,96.72
"PH063022050","Dungon A","Iloilo City","Iloilo","Region VI","2022",2022-01-01,"OSMPA001DF7","Y",0,617.577420953747,0,40.2059390078972,3,0,0,605.95864917473,4,0,0,639.063033129711,0,2229.60427878749,0,10000,0,10000,0,751.22257320787,0,724.51995362766,1,0,0,63.9385689356805,0,612.207742485205,0,2369.66208411851,0,759.260225560311,0,2104.9395036873,"OSMPH001DF7","Y",0,10000,0,1095.32019060812,0,281.874494562608,0,730.803883104993,0,3845.96080806467,0,196.413518506951,"OSMPS001BB4","Y",0,344.947152198972,0,10000,0,2781.97727230867,0,10000,1,0,0,10000,2,0,0,0,10000,0,10000,0,10000,"OSMPT001DF7","Y",19,"OSMWB001A88","Y",2538.00352099791,10000,1976.21815758497,1564.24160687331,7931.15438961692,0,8.81765187491619,1929.45738727913,8022.79528748521,27.258904109589,24.8885753424658,30.1217534246575,30.5770410958904,1.43214285714286,0.0681387362637363,0.512884615384615,32.8602472527473,17.7025,12.0937637362637,100,100,100,0,100,100,100,100,100
"PH063022051","Dungon B","Iloilo City","Iloilo","Region VI","2022",2022-01-01,"OSMPA001DEC","Y",0,1011.63595561463,0,376.802050024582,0,51.5074670505421,0,380.794819973302,0,52.2144210633389,0,378.932436539503,0,2629.37731095464,0,10000,0,10000,0,1251.5249419071,0,695.712909998429,7,0,0,398.821108381853,0,987.194992790414,0,2768.73418742126,0,612.650493270873,0,2549.05465856413,"OSMPH001DEC","Y",0,10000,0,1136.48615459404,0,347.009055983603,0,904.903330813394,0,4152.15289533027,0,418.402524196369,"OSMPS001BE1","Y",0,818.692795580517,0,10000,0,3018.29785197139,0,10000,0,305.741250095644,0,10000,0,221.652313168317,0,0,10000,0,10000,0,10000,"OSMPT001DEC","Y",10,"OSMWB001A7D","Y",2763.23635639429,10000,1951.24892675502,1876.62051377884,8298.2873413197,0,0,2214.79787525614,8287.10044098334,27.258904109589,24.8885753424658,30.1217534246575,30.5770410958904,1.43035714285714,0.068135989010989,0.511675824175824,32.8597252747253,17.7110989010989,12.1003296703297,98.13,98.13,98.13,0,98.13,98.13,88.42,98.13,98.13
"PH063022052","East Baluarte","Iloilo City","Iloilo","Region VI","2022",2022-01-01,"OSMPA001CA5","Y",0,897.208617294964,0,448.483185352602,0,233.365071007737,0,826.276507948085,0,420.960534319102,0,2774.16828465186,0,943.267776690306,0,10000,0,10000,0,3420.11996055765,0,2430.68185129011,0,187.957856217275,0,1230.89052894769,0,445.414208962427,0,5261.6550410537,0,1174.5041977008,0,424.754969136972,"OSMPH001CA5","Y",0,10000,0,2785.23771114931,0,873.357904646661,0,893.894046090591,0,1818.11640171857,0,455.372631306743,"OSMPS001ECB","Y",0,3502.35192426977,0,10000,0,664.971018744255,0,10000,0,675.905058379174,0,10000,0,510.248380734902,0,0,10000,0,10000,0,10000,"OSMPT001CA5","Y",1,"OSMWB001936","Y",729.087033031508,10000,183.005698630761,50.8835627943617,5611.5092498702,747.723524815428,3238.31172583037,1400.17667203986,10000,27.258904109589,24.8885753424658,30.1217534246575,30.5770410958904,1.4275,0.0681447802197802,0.510384615384615,32.858543956044,17.7157967032967,12.1034615384615,100,100,100,100,100,100,100,100,100
"PH063022053","East Timawa","Iloilo City","Iloilo","Region VI","2022",2022-01-01,"OSMPA001D5A","Y",0,381.986595097357,0,294.211630666976,3,0,0,557.901326692685,0,4.47632590682344,0,2254.25503826789,0,458.720892591638,0,10000,0,10000,0,3075.57940272247,0,2136.40065705733,7,0,0,736.624405038483,0,293.535121153707,0,4824.53896301889,0,723.665815158408,1,0,"OSMPH001D5A","Y",0,10000,0,2547.11464679587,0,449.680639434627,0,684.453804750343,0,1363.70690400318,0,312.841895902467,"OSMPS001BF4","Y",0,3208.75840014957,0,10000,0,395.714776224627,0,10000,0,447.691443830788,0,10000,0,358.116580959473,0,0,10000,0,10000,0,10000,"OSMPT001D5A","Y",12,"OSMWB0019EB","Y",356.12062075144,10000,166.499833640343,385.791403882514,5449.83252647563,456.057100049205,2745.68091610754,1063.84828429522,10000,27.258904109589,24.8885753424658,30.1217534246575,30.5770410958904,1.42626373626374,0.0681771978021978,0.507802197802198,32.8538736263736,17.7336538461538,12.1157417582418,100,100,100,100,100,100,100,100,100
"PH063022054","Edganzon","Iloilo City","Iloilo","Region VI","2022",2022-01-01,"OSMPA001CA9","Y",3,0,8,0,0,11.8368718577386,0,332.472392755953,2,0,0,1208.82836743159,0,610.242637157054,0,10000,0,10000,0,3138.27204577354,0,833.658791258182,1,0,0,396.790167549898,3,0,0,4436.18841133281,0,309.502693055879,0,988.501036209392,"OSMPH001CA9","Y",0,10000,0,3434.29881304169,0,481.922292608978,0,1933.47483985708,1,0,6,0,"OSMPS001EB3","Y",0,3401.15876150757,0,10000,0,1603.03679196067,0,10000,0,2196.84925342022,0,10000,0,282.333912192404,0,0,10000,0,10000,0,10000,"OSMPT001CA9","Y",53,"OSMWB00193A","Y",600.891402824136,10000,390.94829259985,209.087287045961,4106.7962239325,267.672628433314,1227.84165494259,1486.25834474504,9571.88026328992,27.258904109589,24.8885753424658,30.1217534246575,30.5770410958904,1.42892857142857,0.0682087912087912,0.505302197802198,32.8479395604396,17.7617857142857,12.1356593406593,100,100,100,100,100,100,48.88,100,100
"PH063022055","Tanza-Esperanza","Iloilo City","Iloilo","Region VI","2022",2022-01-01,"OSMPA001D5E","Y",0,252.38384757028,0,270.117315553126,0,593.187803705063,0,399.501668620442,0,107.38160959509,0,1990.39018241698,0,67.3811729662203,0,10000,0,10000,0,3157.95004076939,0,1818.14770291107,5,0,0,483.178948278267,0,677.582372596056,0,4747.74736250082,0,194.505450731711,0,287.903015936086,"OSMPH001D5E","Y",0,10000,0,3112.10457401036,0,80.184632352205,0,1686.52692149656,0,835.090959950238,0,307.886475416923,"OSMPS001BF8","Y",0,3353.32250471447,0,10000,0,1004.39259373225,0,10000,0,1440.56029907524,0,10000,0,763.105983423282,0,0,10000,0,10000,0,10000,"OSMPT001D5E","Y",5,"OSMWB0019EF","Y",568.501011724915,10000,694.392104653392,488.554490123778,4920.22724445764,535.793444022526,2244.37570659575,1249.47110079987,10000,27.258904109589,24.8885753424658,30.1217534246575,30.5770410958904,1.43104395604396,0.0682126373626374,0.504450549450549,32.8426373626374,17.7562362637363,12.1325549450549,100,100,100,100,100,100,22.03,100,100
"PH063022056","Fajardo","Iloilo City","Iloilo","Region VI","2022",2022-01-01,"OSMPA001DF0","Y",0,184.843431156566,0,157.708987932036,0,368.043839230756,0,1080.91662572716,0,71.9632497690185,0,1122.44706236819,0,1750.35814440545,0,10000,0,10000,0,327.288656304351,0,331.491333387325,0,15.7183577739538,0,275.290539832498,0,156.696806923445,0,2156.98927611847,0,553.596097663419,0,1627.21889556675,"OSMPH001DF0","Y",0,10000,0,1470.4532862773,0,668.250613038603,0,330.073110346465,0,3443.42710789454,0,202.750951943826,"OSMPS001BB9","Y",1,0,0,10000,0,2721.75590398314,0,10000,0,247.652830577007,0,10000,0,387.146566016041,0,0,10000,0,10000,0,10000,"OSMPT001DF0","Y",2,"OSMWB001A81","Y",2500.30839101977,10000,1589.15383658853,1183.69013825898,7454.45464803027,356.776526574418,664.283935693837,1711.90881556747,7906.46449432999,27.258904109589,24.8885753424658,30.1217534246575,30.5770410958904,1.43142857142857,0.0682313186813187,0.504230769230769,32.8412362637363,17.7563461538462,12.1332692307692,100,100,100,0,100,100,100,100,100
"PH063022057","Flores","Iloilo City","Iloilo","Region VI","2022",2022-01-01,"OSMPA001E82","Y",0,39.6091787494606,0,44.7258336935192,0,546.773622425188,0,822.214055503827,19,0,0,1692.97141991432,0,522.112811599418,0,10000,0,10000,0,3567.26567443943,0,1525.92565967402,0,241.282050259587,0,847.029489183355,0,14.4468485751417,0,4990.43085067323,0,319.686259702286,0,770.464166380593,"OSMPH001E82","Y",0,10000,0,3565.12103730218,0,415.220890054923,0,2198.39764563291,0,513.430219342442,0,24.6771934013814,"OSMPS001C76","Y",0,3782.33576575972,0,10000,0,1487.55655935664,0,10000,0,1952.11042234595,0,10000,0,143.221319146454,0,0,10000,0,10000,0,10000,"OSMPT001E82","Y",24,"OSMWB001B13","Y",979.607815329489,10000,968.383755139071,800.419959545025,4263.09918293723,879.082548833988,1879.74383357519,1701.00896965403,10000,27.258904109589,24.8885753424658,30.1217534246575,30.5770410958904,1.43247252747253,0.0682543956043956,0.504642857142857,32.8452472527472,17.7707692307692,12.1431318681319,100,100,100,100,100,100,0,100,100
"PH063022060","South Fundidor","Iloilo City","Iloilo","Region VI","2022",2022-01-01,"OSMPA001B97","Y",0,1224.19761354709,1,0,0,2051.39405166488,0,942.473400808567,1,0,0,1239.06937850768,0,2764.49230385038,0,10000,0,10000,0,4297.29258259771,0,998.61264728051,0,59.2714821506583,0,1566.52550654063,0,1225.27472564469,0,6387.29604416296,0,21.5143530331704,0,2186.41844799989,"OSMPH001B97","Y",0,10000,0,2527.27350608175,0,608.323176761685,0,1275.16428305569,0,3603.1908711651,0,1201.31735671645,"OSMPS001DA1","Y",0,4117.16395046802,0,10000,0,2145.92111587021,0,10000,0,1493.70297992279,0,10000,0,1243.93315827954,0,0,10000,0,10000,0,10000,"OSMPT001B97","Y",4,"OSMWB001828","Y",0,10000,0,0,7092.50781092508,0,3651.05376651434,2880.92124232218,10000,27.258904109589,24.8885753424658,30.1217534246575,30.5770410958904,1.43192307692308,0.0682769230769231,0.504697802197802,32.8495054945055,17.7704395604396,12.1418956043956,99.94,100,100,0,100,100,61.57,100,100
"PH063022061","General Hughes-Montes","Iloilo City","Iloilo","Region VI","2022",2022-01-01,"OSMPA001E7D","Y",0,89.29968361066,0,81.5857528052532,0,1097.9788323256,0,1453.13025866482,0,107.023210763084,0,632.318889347043,0,1680.49174324078,0,10000,0,10000,0,4100.65463366066,0,71.2035606775808,0,82.6859579023337,0,97.5492594724383,0,146.104815721468,0,5075.81353349754,0,596.177096433783,0,2014.70528842596,"OSMPH001E7D","Y",0,10000,0,4629.8576378941,0,503.152423870251,0,2926.9607624566,0,364.256823519501,0,10.5276340658828,"OSMPS001C71","Y",0,4423.69050972217,0,10000,0,2714.50424791653,0,10000,0,3220.16366791686,0,10000,0,22.9272573193146,0,0,10000,0,10000,0,10000,"OSMPT001E7D","Y",2,"OSMWB001B0E","Y",1748.73957855208,10000,469.604508718251,273.646644156605,2801.71836348696,349.427351804957,1129.81174434198,2679.5814278556,9915.10044036476,27.258904109589,24.8885753424658,30.1217534246575,30.5770410958904,1.43335164835165,0.0682793956043956,0.503489010989011,32.8539010989011,17.8190934065934,12.1756593406593,100,100,100,0,100,100,100,100,100
"PH063022062","Gloria","Iloilo City","Iloilo","Region VI","2022",2022-01-01,"OSMPA001C18","Y",0,189.785666088892,1,0,0,490.796402440664,0,674.504737408682,1,0,0,1848.46929506283,0,428.05972925446,0,10000,0,10000,0,3428.0168240924,0,1571.62703296788,0,223.711613798514,0,687.624605200925,0,238.043158927868,0,4863.64482072359,0,196.0388837467,0,714.307425668335,"OSMPH001C18","Y",0,10000,0,3476.86178120059,0,441.871231909225,0,2164.24269662329,0,535.725973669363,1,0,"OSMPS001D46","Y",0,3664.01814783161,0,10000,0,1425.62567277978,0,10000,0,1918.59873510736,0,10000,0,309.249064975276,0,0,10000,0,10000,0,10000,"OSMPT001C18","Y",5,"OSMWB0018A9","Y",835.931069436738,10000,1074.13052126212,759.865801147782,4477.19530682234,796.810375193327,1961.19969851945,1598.76759641572,10000,27.258904109589,24.8885753424658,30.1217534246575,30.5770410958904,1.43403846153846,0.0682758241758242,0.502445054945055,32.8586538461538,17.8454120879121,12.1927472527473,88.87,88.87,88.87,88.87,88.87,88.87,0,88.87,88.87
"PH063022063","Gustilo","Iloilo City","Iloilo","Region VI","2022",2022-01-01,"OSMPA001D62","Y",0,684.544393565749,0,490.209422924895,0,293.236054258034,0,342.158295772367,0,19.7172827710675,0,265.084586387296,0,537.589263214703,0,10000,0,10000,0,1653.61072863224,0,726.285284025086,0,66.3934583657678,0,1638.06416309008,0,385.567800747702,0,2165.85818613064,0,1243.55270538725,0,221.765504394105,"OSMPH001D62","Y",0,10000,0,3088.20061496834,0,1920.2929979907,0,854.185403399673,0,1873.22908811053,0,452.402798295279,"OSMPS001BFC","Y",0,2080.38606375914,0,10000,0,2636.40756611166,0,10000,0,2598.88009358072,0,10000,0,161.246795145779,0,0,10000,0,10000,0,10000,"OSMPT001D62","Y",0,"OSMWB0019F3","Y",987.470364098988,10000,130.317643423062,388.00961185391,5268.24035081102,1.45461730423583,938.014125329926,1646.66759555593,7482.79130406836,27.258904109589,24.8885753424658,30.1217534246575,30.5770410958904,1.43370879120879,0.0682843406593407,0.502225274725275,32.864532967033,17.8187637362637,12.1737912087912,100,100,100,33.2,100,100,100,100,100
"PH063022064","Guzman-Jesena","Iloilo City","Iloilo","Region VI","2022",2022-01-01,"OSMPA001B8E","Y",0,771.789840531666,0,414.300863764033,0,1273.41253943671,0,542.284819303708,4,0,0,133.468360278936,0,3271.5938272177,0,10000,0,10000,0,2342.27883360356,0,133.399369799126,0,212.359097294779,1,0,0,194.506889567134,0,4047.5769061622,0,574.377941362072,0,2808.32358897601,"OSMPH001B8E","Y",0,10000,0,548.013573992886,0,698.272708645254,0,615.027528242584,0,4230.21338045882,0,192.029828918544,"OSMPS001DCF","Y",0,1923.99486420672,0,10000,0,2540.82555318286,0,10000,0,1465.52755065056,0,10000,0,185.078639396585,0,0,10000,0,10000,0,10000,"OSMPT001B8E","Y",12,"OSMWB00181F","Y",2082.95477298662,10000,878.057205266647,1684.07126162264,8515.6004632994,580.824837379396,564.926722091288,2278.52484886298,9217.99420652068,27.258904109589,24.8885753424658,30.1217534246575,30.5770410958904,1.43582417582418,0.0682956043956044,0.502582417582418,32.8686538461538,17.8313461538462,12.1829120879121,100,100,100,88.05,100,100,87.4,100,100
